pesticide_name	food_type	limi_mg_kg
카탑	피망	0.3
카탑	호박	0.3
카탑	호박잎	7
카탑	홍화씨	0.03
카펜스트롤	쌀	0.05
카펜트라존에틸	면실	0.15
카펜트라존에틸	밀	0.05
카펜트라존에틸	사과	0.1
카펜트라존에틸	수수	0.15
카펜트라존에틸	쌀	0.1
카프로파마이드	쌀	1
캡탄	감	0.7
캡탄	감귤	0.5
캡탄	감자	0.05
캡탄	강낭콩	0.03
캡탄	건삼	0.2
캡탄	건포도	5
캡탄	고추	5
캡탄	귀리	0.05
캡탄	당근	0.05
캡탄	대두	2
캡탄	대추	3
캡탄	대추(건조)	6
캡탄	동부	0.05
캡탄	딸기	5
캡탄	마늘	5
캡탄	매실	15
캡탄	밀	5
캡탄	배	3
캡탄	배추	3
캡탄	보리	0.05
캡탄	복분자	5
캡탄	복숭아	5
캡탄	블루베리	20
캡탄	사과	5
캡탄	살구	1
캡탄	수박	2
캡탄	수삼	0.1
캡탄	아로니아	10
캡탄	아몬드	0.2
캡탄	양파	0.05
캡탄	엇갈이배추	20
캡탄	오디	10
캡탄	오렌지	1.5
캡탄	자두	5
캡탄	참외	2
캡탄	체리	3
캡탄	토마토	5
캡탄	포도	5
캡탄	풋마늘	7
캡탄	풋콩	2
캡탄	피망	10
퀴노클라민	쌀	0.05
퀴녹시펜	가금류고기	0.02
퀴녹시펜	가금류부산물	0.01
퀴녹시펜	알	0.01
퀴녹시펜	유	0.01
퀴녹시펜	체리	0.4
퀴녹시펜	포도	2
퀴녹시펜	포유류고기	0.2
퀴녹시펜	포유류부산물	0.01
퀴녹시펜	호프	2
퀴잘로포프에틸	두류	0.05
퀴잘로포프에틸	면실	0.06
퀴잘로포프에틸	밀	0.05
퀴잘로포프에틸	유채씨	1.5
퀸클로락	쌀	10
퀸클로락	유채씨	1.5
퀸클로락	크랜베리	1.5
퀸토젠	닭고기	0.1
퀸토젠	닭부산물	0.1
퀸토젠	알	0.03
크레속심메틸	가금류고기	0.05
크레속심메틸	가지	0.3
크레속심메틸	감귤	2
크레속심메틸	건삼	1
크레속심메틸	고구마	0.03
크레속심메틸	고추	2
크레속심메틸	고추(건조)	10
크레속심메틸	고추냉이(뿌리)	0.03
크레속심메틸	구기자(건조)	0.7
크레속심메틸	당근	0.05
크레속심메틸	대두	0.1
크레속심메틸	대추	2
크레속심메틸	대추(건조)	2
크레속심메틸	더덕	0.05
크레속심메틸	동부	0.03
크레속심메틸	돼지감자	0.1
크레속심메틸	두릅	10
크레속심메틸	둥굴레(뿌리)	0.05
크레속심메틸	둥굴레(뿌리, 건조)	0.05
크레속심메틸	들깻잎	30
크레속심메틸	딸기	2
크레속심메틸	땅콩	0.03
크레속심메틸	로즈마리(생)	7
크레속심메틸	마늘	0.3
크레속심메틸	망고	1.5
크레속심메틸	매실	2
크레속심메틸	멜론	1
크레속심메틸	무화과	3
크레속심메틸	미나리	1
크레속심메틸	밀	0.05
크레속심메틸	배추	0.3
크레속심메틸	보리	0.5
크레속심메틸	복분자	2
크레속심메틸	복숭아	1
크레속심메틸	부추	10
크레속심메틸	블루베리	2
크레속심메틸	비트(뿌리)	0.05
크레속심메틸	사탕무	0.3
크레속심메틸	산수유	1
크레속심메틸	산초(열매)	1
크레속심메틸	살구	1
크레속심메틸	상추	20
크레속심메틸	생강	0.03
크레속심메틸	수박	0.2
크레속심메틸	수삼	0.2
크레속심메틸	순무	0.2
크레속심메틸	쌀	0.05
크레속심메틸	아로니아	2
크레속심메틸	알로에	1.5
크레속심메틸	앵두	1
크레속심메틸	양배추	0.03
크레속심메틸	양파	0.1
크레속심메틸	엇갈이배추	0.1
크레속심메틸	여주	0.7
크레속심메틸	엽경채류	2
크레속심메틸	엽채류	25
크레속심메틸	오디	5
크레속심메틸	오미자	3
크레속심메틸	오이	0.5
크레속심메틸	왕고들빼기	3
크레속심메틸	우유	0.01
크레속심메틸	유자	2
크레속심메틸	인과류	2
크레속심메틸	인삼농축액	2
크레속심메틸	자두	1
크레속심메틸	조	7
크레속심메틸	차	1.5
크레속심메틸	참외	1
크레속심메틸	체리	1
크레속심메틸	취나물	30
크레속심메틸	커런트	3
크레속심메틸	키위	10
크레속심메틸	토마토	3
크레속심메틸	파	2
크레속심메틸	포도	5
크레속심메틸	포유류고기	0.05
크레속심메틸	포유류부산물	0.05
크레속심메틸	포유류지방	0.05
크레속심메틸	풋마늘	3
크레속심메틸	풋콩	1
크레속심메틸	피망	2
크레속심메틸	호박	0.5
크레속심메틸	홍삼	0.1
크레속심메틸	홍삼농축액	1
크레속심메틸	홍화씨	0.3
크로마페노자이드	가지	0.3
크로마페노자이드	감	0.3
크로마페노자이드	감귤	2
크로마페노자이드	갓	5
크로마페노자이드	고추	2
크로마페노자이드	근대	5
크로마페노자이드	다래	0.7
크로마페노자이드	당근	0.05
크로마페노자이드	대두	0.05
크로마페노자이드	대추	1
크로마페노자이드	대추(건조)	2
크로마페노자이드	들깻잎	15
크로마페노자이드	멜론	0.2
크로마페노자이드	무(뿌리)	0.1
크로마페노자이드	무(잎)	2
크로마페노자이드	밤	0.05
크로마페노자이드	배	0.2
크로마페노자이드	배추	2
크로마페노자이드	복숭아	0.5
크로마페노자이드	부추	1
크로마페노자이드	브로콜리	0.07
크로마페노자이드	비름나물	15
크로마페노자이드	비트(뿌리)	0.2
크로마페노자이드	비트(잎)	2
크로마페노자이드	사과	1
크로마페노자이드	상추	15
크로마페노자이드	순무	0.07
크로마페노자이드	시금치	15
크로마페노자이드	쌀	0.5
크로마페노자이드	쑥갓	15
크로마페노자이드	아욱	15
크로마페노자이드	양배추	0.3
크로마페노자이드	양상추	15
크로마페노자이드	엇갈이배추	5
크로마페노자이드	엽경채류	0.5
크로마페노자이드	자두	0.3
크로마페노자이드	차	3
크로마페노자이드	참깨	0.2
크로마페노자이드	참나물	15
크로마페노자이드	체리	0.8
크로마페노자이드	취나물	15
크로마페노자이드	케일	15
크로마페노자이드	파	0.3
크로마페노자이드	파슬리	15
크로마페노자이드	포도	0.7
크로마페노자이드	풋콩	0.2
크로마페노자이드	피망	2
크로마페노자이드	호박	0.05
크로마페노자이드	호박잎	30
클레토딤	감자	0.05
클레토딤	건삼	0.05
클레토딤	대두	0.05
클레토딤	도라지	0.05
클레토딤	딸기	0.05
클레토딤	마늘	0.05
클레토딤	무(뿌리)	0.05
클레토딤	무(잎)	0.05
클레토딤	수삼	0.05
클레토딤	양파	0.05
클레토딤	인삼농축액	0.05
클레토딤	참깨	0.05
클레토딤	파	0.05
클레토딤	풋마늘	0.05
클레토딤	풋콩	0.05
클레토딤	홍삼	0.05
클레토딤	홍삼농축액	0.05
클로란트라닐리프롤	가금류고기	0.02
클로란트라닐리프롤	가금류부산물	0.07
클로란트라닐리프롤	가금류지방	0.03
클로란트라닐리프롤	가지	0.7
클로란트라닐리프롤	감귤	1
클로란트라닐리프롤	감귤류	0.6
클로란트라닐리프롤	감자	0.05
클로란트라닐리프롤	갓	4
클로란트라닐리프롤	강황	0.07
클로란트라닐리프롤	건삼	0.03
클로란트라닐리프롤	견과류	0.02
클로란트라닐리프롤	고구마	0.05
클로란트라닐리프롤	고구마줄기	0.3
클로란트라닐리프롤	고수(잎)	10
클로란트라닐리프롤	고추	1
클로란트라닐리프롤	고추냉이(뿌리)	0.15
클로란트라닐리프롤	구기자	0.9
클로란트라닐리프롤	근대	5
클로란트라닐리프롤	기장	0.3
클로란트라닐리프롤	꾸지뽕(열매)	0.7
클로란트라닐리프롤	느타리버섯	0.2
클로란트라닐리프롤	당귀(잎)	4
클로란트라닐리프롤	당근	0.05
클로란트라닐리프롤	대두	0.05
클로란트라닐리프롤	대추	0.7
클로란트라닐리프롤	대추(건조)	1
클로란트라닐리프롤	더덕	0.15
클로란트라닐리프롤	두류	0.3
클로란트라닐리프롤	들깨	0.2
클로란트라닐리프롤	들깻잎	10
클로란트라닐리프롤	딸기	1
클로란트라닐리프롤	땅콩	0.06
클로란트라닐리프롤	레몬	1
클로란트라닐리프롤	마	0.05
클로란트라닐리프롤	마(건조)	0.05
클로란트라닐리프롤	마늘	0.05
클로란트라닐리프롤	망고	0.2
클로란트라닐리프롤	매실	0.7
클로란트라닐리프롤	메밀	3
클로란트라닐리프롤	멜론	0.2
클로란트라닐리프롤	면실	0.3
클로란트라닐리프롤	모과	0.2
클로란트라닐리프롤	무(뿌리)	0.05
클로란트라닐리프롤	무(잎)	10
클로란트라닐리프롤	무화과	0.2
클로란트라닐리프롤	방울다다기양배추	1.5
클로란트라닐리프롤	배추	1
클로란트라닐리프롤	보리	0.05
클로란트라닐리프롤	복분자	1
클로란트라닐리프롤	부추	3
클로란트라닐리프롤	브로콜리	3
클로란트라닐리프롤	블루베리	1
클로란트라닐리프롤	비름나물	10
클로란트라닐리프롤	비트(뿌리)	0.2
클로란트라닐리프롤	비트(잎)	7
클로란트라닐리프롤	비파	2
클로란트라닐리프롤	사과	2
클로란트라닐리프롤	산마늘잎	10
클로란트라닐리프롤	살구	0.7
클로란트라닐리프롤	상추	7
클로란트라닐리프롤	생강	0.15
클로란트라닐리프롤	석류	0.5
클로란트라닐리프롤	셀러리	7
클로란트라닐리프롤	수박	0.05
클로란트라닐리프롤	수삼	0.03
클로란트라닐리프롤	수수	3
클로란트라닐리프롤	순무	0.07
클로란트라닐리프롤	시금치	5
클로란트라닐리프롤	쌀	0.5
클로란트라닐리프롤	쑥갓	4
클로란트라닐리프롤	아로니아	1
클로란트라닐리프롤	아보카도	0.3
클로란트라닐리프롤	아스파라거스	0.3
클로란트라닐리프롤	아욱	10
클로란트라닐리프롤	알	0.2
클로란트라닐리프롤	앵두	0.5
클로란트라닐리프롤	야콘	0.03
클로란트라닐리프롤	양배추	1.5
클로란트라닐리프롤	양상추	4
클로란트라닐리프롤	양파	0.05
클로란트라닐리프롤	어수리	10
클로란트라닐리프롤	엇갈이배추	3
클로란트라닐리프롤	여주	0.2
클로란트라닐리프롤	엽경채류	0.7
클로란트라닐리프롤	엽채류	5
클로란트라닐리프롤	오디	1
클로란트라닐리프롤	오미자	0.5
클로란트라닐리프롤	오미자(건조)	1.5
클로란트라닐리프롤	오이	0.5
클로란트라닐리프롤	옥수수	0.05
클로란트라닐리프롤	용과	0.7
클로란트라닐리프롤	우엉	0.05
클로란트라닐리프롤	우엉잎	10
클로란트라닐리프롤	유	0.05
클로란트라닐리프롤	유자	1
클로란트라닐리프롤	유채씨	2
클로란트라닐리프롤	율무	0.03
클로란트라닐리프롤	인과류	1
클로란트라닐리프롤	자두	0.5
클로란트라닐리프롤	조	0.05
클로란트라닐리프롤	차	50
클로란트라닐리프롤	차즈기(잎)	10
클로란트라닐리프롤	참깨	0.1
클로란트라닐리프롤	참나물	10
클로란트라닐리프롤	참외	1
클로란트라닐리프롤	체리	0.5
클로란트라닐리프롤	취나물	7
클로란트라닐리프롤	치커리	10
클로란트라닐리프롤	커피원두	0.03
클로란트라닐리프롤	케일	10
클로란트라닐리프롤	크랜베리	0.7
클로란트라닐리프롤	키위	0.5
클로란트라닐리프롤	토란	0.05
클로란트라닐리프롤	토마토	1
클로란트라닐리프롤	파	2
클로란트라닐리프롤	파슬리	10
클로란트라닐리프롤	팥	0.05
클로란트라닐리프롤	패션프루트	2
클로란트라닐리프롤	포도	2
클로란트라닐리프롤	포유류고기	0.05
클로란트라닐리프롤	포유류부산물	0.2
클로란트라닐리프롤	포유류지방	0.2
클로란트라닐리프롤	풋마늘	0.05
클로란트라닐리프롤	풋콩	1
클로란트라닐리프롤	피망	1
클로란트라닐리프롤	하늘마	0.2
클로란트라닐리프롤	해바라기씨	2
클로란트라닐리프롤	핵과류	1
클로란트라닐리프롤	호박	0.7
클로란트라닐리프롤	호박잎	15
클로란트라닐리프롤	호프	40
클로로탈로닐	가지	3
클로로탈로닐	감	0.5
클로로탈로닐	감귤	5
클로로탈로닐	감자	0.1
클로로탈로닐	갓	0.03
클로로탈로닐	건삼	0.1
클로로탈로닐	고구마	0.03
클로로탈로닐	고추	5
클로로탈로닐	고추(건조)	15
클로로탈로닐	당근	0.05
클로로탈로닐	대두	0.07
클로로탈로닐	대추	10
클로로탈로닐	더덕	0.05
클로로탈로닐	딸기	1
클로로탈로닐	땅콩	0.05
클로로탈로닐	마	0.1
클로로탈로닐	마(건조)	0.1
클로로탈로닐	마늘	0.3
클로로탈로닐	마늘(건조)	0.7
클로로탈로닐	매실	7
클로로탈로닐	멜론	2
클로로탈로닐	무(뿌리)	0.05
클로로탈로닐	무(잎)	25
클로로탈로닐	무화과	5
클로로탈로닐	바나나	3
클로로탈로닐	배	2
클로로탈로닐	배추	2
클로로탈로닐	복분자	1
클로로탈로닐	복숭아	2
클로로탈로닐	브로콜리	3
클로로탈로닐	사과	2
클로로탈로닐	살구	0.7
클로로탈로닐	생강	0.05
클로로탈로닐	수박	0.1
클로로탈로닐	수삼	0.1
클로로탈로닐	수수	10
클로로탈로닐	시금치	30
클로로탈로닐	아몬드	0.05
클로로탈로닐	양배추	3
클로로탈로닐	양파	0.5
클로로탈로닐	엇갈이배추	5
클로로탈로닐	엽경채류	2
클로로탈로닐	오이	5
클로로탈로닐	우엉	0.05
클로로탈로닐	인삼농축액	0.1
클로로탈로닐	자두	2
클로로탈로닐	참깨	0.2
클로로탈로닐	참외	2
클로로탈로닐	청경채	0.03
클로로탈로닐	체리	0.5
클로로탈로닐	크랜베리	5
클로로탈로닐	토마토	5
클로로탈로닐	파	2
클로로탈로닐	포도	5
클로로탈로닐	풋마늘	2
클로로탈로닐	풋콩	7
클로로탈로닐	피망	7
클로로탈로닐	홍삼	0.1
클로로탈로닐	홍삼농축액	0.1
클로르단	가금류고기	0.5
클로르단	과일류	0.01
클로르단	귀리	0.01
클로르단	밀	0.01
클로르단	수수	0.01
클로르단	쌀	0.01
클로르단	아몬드	0.01
클로르단	알	0.02
클로르단	옥수수	0.01
클로르단	유	0.02
클로르단	채소류	0.01
클로르단	포유류고기	0.5
클로르단	피칸	0.01
클로르단	호두	0.01
클로르단	호밀	0.01
클로르메쾃	귀리	30
클로르메쾃	면실	0.5
클로르메쾃	밀	4
클로르메쾃	보리	6
클로르메쾃	쌀	0.05
클로르메쾃	트리티케일	5
클로르메쾃	포도	1
클로르메쾃	호밀	6
클로르페나피르	가금류고기	0.01
클로르페나피르	가지	0.5
클로르페나피르	감귤	1
클로르페나피르	감자	0.05
클로르페나피르	갓	8
클로르페나피르	강낭콩	0.05
클로르페나피르	갯기름나물	8
클로르페나피르	겨자채	7
클로르페나피르	고구마	0.05
클로르페나피르	고려엉겅퀴	8
클로르페나피르	고추	1
클로르페나피르	고추(건조)	5
클로르페나피르	고춧잎	7
클로르페나피르	구기자	0.7
클로르페나피르	구기자(건조)	3
클로르페나피르	근대	9
클로르페나피르	기장	0.3
클로르페나피르	꾸지뽕(열매)	0.8
클로르페나피르	녹두	0.05
클로르페나피르	녹차추출물	3
클로르페나피르	느타리버섯	0.05
클로르페나피르	다채	8
클로르페나피르	당귀(잎)	0.7
클로르페나피르	당근	0.05
클로르페나피르	대두	0.07
클로르페나피르	대추	2
클로르페나피르	대추(건조)	2
클로르페나피르	더덕	0.1
클로르페나피르	도라지	0.05
클로르페나피르	동부	0.05
클로르페나피르	들깨	0.1
클로르페나피르	들깻잎	7
클로르페나피르	딸기	0.5
클로르페나피르	땅콩	0.05
클로르페나피르	레몬	1
클로르페나피르	마	0.05
클로르페나피르	마(건조)	0.05
클로르페나피르	마늘	0.07
클로르페나피르	마카(건조)	0.3
클로르페나피르	망고	0.1
클로르페나피르	매실	0.7
클로르페나피르	멜론	0.5
클로르페나피르	무(뿌리)	0.1
클로르페나피르	무(잎)	2
클로르페나피르	무화과	0.5
클로르페나피르	미나리	1
클로르페나피르	방울다다기양배추	2
클로르페나피르	배추	1
클로르페나피르	배추(건조)	1
클로르페나피르	복분자	0.5
클로르페나피르	복분자(건조)	2
클로르페나피르	복숭아	1
클로르페나피르	부추	3
클로르페나피르	브로콜리	0.5
클로르페나피르	블루베리	1
클로르페나피르	비름나물	9
클로르페나피르	비트(뿌리)	0.2
클로르페나피르	비트(잎)	7
클로르페나피르	산수유(건조)	3
클로르페나피르	산초(열매)	2
클로르페나피르	살구	1
클로르페나피르	상추	5
클로르페나피르	생강	0.07
클로르페나피르	셀러리	1
클로르페나피르	수박	0.1
클로르페나피르	수삼	0.1
클로르페나피르	수수	0.5
클로르페나피르	순무	0.07
클로르페나피르	순무유채	8
클로르페나피르	시금치	10
클로르페나피르	신선초	8
클로르페나피르	쑥갓	2
클로르페나피르	아로니아	0.7
클로르페나피르	아스파라거스	0.3
클로르페나피르	아욱	9
클로르페나피르	알	0.01
클로르페나피르	앵두	0.2
클로르페나피르	양배추	2
클로르페나피르	양상추	5
클로르페나피르	양송이버섯	0.05
